가맹점구분번호,업종_대분류,업종,상권,도로명주소,개설일,영업기간_구간,매출구간_장기_변화율,매출구간_단기_변화율,폐업여부,매출구간_장기_변화율,매출구간_단기_변화율,장기_여성 40대 고객 비중_변화,단기_여성 40대 고객 비중_변화,장기_여성 50대 고객 비중_변화,단기_여성 50대 고객 비중_변화,장기_신규 고객 비중_변화,단기_신규 고객 비중_변화,장기_유동인구 이용 고객 비율_변화,단기_유동인구 이용 고객 비율_변화,장기_남성 60대이상 고객 비중_변화,단기_남성 60대이상 고객 비중_변화,장기_거주 이용 고객 비율_변화,단기_거주 이용 고객 비율_변화,장기_직장 이용 고객 비율_변화,단기_직장 이용 고객 비율_변화,장기_여성 20대이하 고객 비중_변화,단기_여성 20대이하 고객 비중_변화,장기_남성 40대 고객 비중_변화,단기_남성 40대 고객 비중_변화,장기_남성 20대이하 고객 비중_변화,단기_남성 20대이하 고객 비중_변화,장기_재방문 고객 비중_변화,단기_재방문 고객 비중_변화,장기_남성 50대 고객 비중_변화,단기_남성 50대 고객 비중_변화,장기_남성 30대 고객 비중_변화,단기_남성 30대 고객 비중_변화,장기_여성 60대이상 고객 비중_변화,단기_여성 60대이상 고객 비중_변화,장기_여성 30대 고객 비중_변화,단기_여성 30대 고객 비중_변화
0C5EE2823A,비외식소매,농산물,금남시장,장터,2019-12-18,3. 성장/성숙기,-0.25,0.0,0,-0.25,0.0,0.9712314665147996,0.7802447898781217,-2.465896792005122,-0.7841408676742034,1.777147458315028,-0.41193689485288587,3.1536860286860247,-2.6057057723724384,-0.11441089254422643,-0.17061679385012596,-3.5204851954852074,2.5723729723729747,0.36679916679916724,0.033332799999467255,-0.7296649176732508,-0.30468757707091054,-0.32355341883675237,-0.11615372578705951,-0.277918331576665,-0.11239680668013996,-1.7771474583150564,0.4119368948529001,-1.5668414907331583,-0.6542223206889863,-0.31727586630919946,-0.363277019660353,4.745327665127661,2.4140955539955584,0.07900257803591071,-0.6888452324619001
0C67B8EDCF,식사_그룹_0,일식-우동/소바/라면,한양대,마조로,2018-01-12,3. 성장/성숙기,0.33333333333333304,0.3333333333333335,0,0.33333333333333304,0.3333333333333335,0.6198414179414176,-0.11238509908509897,1.4454185871769205,0.7363819242319227,-1.5476893506239762,2.4356604440069844,-2.4706575873242613,3.3333333333333357,0.23017522300022297,0.12585574762241425,3.4867260867260867,-2.6500000000000057,-1.0160684994018316,-0.6833333333333353,-0.5286351940935212,-2.594224324907657,0.387883123116457,0.19405336408669704,-2.5934043779460403,-0.7494831354664697,1.547689350623969,-2.4356604440069844,1.2204395203478535,1.2114043235543246,-0.7534268218518214,0.7848363668697003,0.26142474359974366,0.05724465214465202,-0.2897162212912221,0.3463161809495139
0C8815C811,식사_그룹_1,한식-육류/고기,마장동,살곶이길,2023-09-18,1. 초기 안정화,-0.41666666666666696,0.33333333333333304,0,-0.41666666666666696,0.33333333333333304,0.8345265149848498,-1.161194509277843,2.9418892517309176,0.8813051075551055,-43.90937198582459,-12.960363957261972,44.662629037629046,7.7666666666666515,-4.061931787890121,0.5601392990892968,-8.932808967959762,-4.666666666666667,-4.465584415584416,-3.0999999999999996,-5.487994303944305,-1.4188591099924435,0.44731709185876056,-1.475660010910012,-11.11720201696868,-2.549110691310693,55.838565519218925,12.960363957261976,5.78844801193968,2.6968418705918644,2.188934085675754,1.9177895325395333,-1.3380851621268288,-0.012858985142319312,1.6823357939274608,0.5616074968574978
0C8BE8ECAD,카페/디저트,카페,성수,아차산로,2022-09-06,2. 죽음의 계곡,-0.41666666666666696,-0.3333333333333339,0,-0.41666666666666696,-0.3333333333333339,-0.9147606819523482,-0.6206490437823753,1.7667839627256283,0.1838833746833739,3.3243915498108567,-0.017508393875100836,4.563545263545265,7.665746582413249,0.4309105347022011,0.09917360042360057,2.700634433967768,0.11693733360400049,-7.264179697513029,-7.782683916017248,-1.139572109655445,-2.8578699460366117,-0.9491170985920991,0.5908527806527779,-1.2843484142650787,-1.970461648961649,-3.324391549810855,0.017508393875090178,2.2711416085332745,1.05126941046941,-0.13525329704496158,2.979165857415861,0.33489792277292274,-0.09850629975629976,-0.3806824272240945,0.6431419148919133
0C9C887E27,카페/디저트,커피전문점,성수,아차산로,2024-01-24,1. 초기 안정화,-0.41666666666666696,-0.49999999999999956,0,-0.41666666666666696,-0.49999999999999956,-8.828019537069538,-0.08432759252759325,-1.0310599767349773,0.17665328680328685,-19.50404745470557,-36.41370997759194,47.669743003076334,1.915425748759077,-4.166157115632115,0.5519808979308976,-21.165479726255505,1.927901627901628,12.154081270747938,-3.84332737666071,11.652461313319645,-4.091255959972624,-12.888669554619554,2.4510391092391073,3.2944518449601805,3.5080296434129767,46.024779896813804,36.413709977591935,-2.310579464904463,2.1399589298089294,1.8383876235292895,2.5156580862747546,-2.425516976041976,-1.068632714582714,5.403335176526845,-6.099103686387021
0CB94CB82A,카페/디저트,커피전문점,성수,아차산로,2020-08-06,3. 성장/성숙기,0.5,0.3333333333333335,0,0.5,0.3333333333333335,0.46608185079018405,0.4005332069998744,0.38332056593723296,0.4782019227519223,-0.008824097676482623,-0.1369964964566872,-5.70303862803862,-1.607925407925407,0.06569945909112573,0.37745694642361327,1.3506160506160487,-0.05154845154845056,4.35242257742258,1.659473859473863,-1.2548944976194996,-1.6099757110923765,0.48000892030058573,0.42254526607860043,-2.145017918959585,-2.528536877420212,0.008824097676480847,0.1369964964567032,0.4566959157459154,0.6000460554960565,0.6676136238219605,0.7618219427552795,0.06697538191704844,0.28744248514248527,0.8135166989750324,0.8104647628647612
0CC58A24DF,카페/디저트,베이커리,성수,뚝섬로,2022-06-27,2. 죽음의 계곡,-0.16666666666666674,0.16666666666666696,0,-0.16666666666666674,0.16666666666666696,-0.5475795406962067,0.04393949922283369,-2.3784310367227057,-0.5752826942326941,-2.4495412971764132,-3.3729065477607136,2.9361103194436637,-0.7322677322677222,0.7030962748296083,0.2022037097703766,-1.9982664232664291,1.0660506160506102,-0.9378438961772311,-0.33378288378288445,-0.43761507142340506,-0.534136226302893,0.18916286561286544,0.21165493970493987,0.27941536322369753,-0.2438532183532196,2.4495412971764097,3.3729065477607065,-1.0965180382263728,-0.2516074826574801,1.9498435345602037,0.6649353848687181,-0.02809438316105073,-0.011960386193717198,1.3667200320033626,0.494106474173142
0CD2370AA8,식사_그룹_2,치킨,성수,성수이로,2017-07-27,3. 성장/성숙기,0.41666666666666696,0.5000000000000009,0,0.41666666666666696,0.5000000000000009,2.5473760015510027,-0.10769976689976524,-1.146521284496285,-0.08498508158508233,-2.6435908641638637,-3.715861181274297,-4.778512828512827,-0.9554945054945065,2.4513244806411443,2.5636776556776564,14.13949028949029,2.906610056610063,-9.36097746097746,-1.9511155511155513,-0.9011826479076481,-0.34957400932400917,3.7642585767502403,1.1838069930069963,-1.8221452587535913,-0.3486111388611386,2.643590864163869,3.715861181274292,-2.7658784362367683,0.8584116550116576,-2.7942260290676977,-2.4739518315018287,1.69272878007878,0.8590163170163176,-1.0257341825591837,-2.10009079254079
0CF1A5859F,비외식소매,농산물,왕십리,왕십리로,2022-04-18,2. 죽음의 계곡,-0.5,0.16666666666666607,0,-0.5,0.16666666666666607,3.684196296296297,4.408207407407408,-2.1042231481481455,-0.6133537037037016,-13.888240783947737,-5.556851765437859,1.3916666666666657,-8.333333333333314,-7.203863359788361,-14.458756613756611,6.941666666666666,8.333333333333334,-8.333333333333334,0.0,0.0,0.0,16.29887248677249,22.925655026455033,0.0,0.0,63.88824078394774,5.5568517654378695,24.822212566137562,26.710708201058196,-2.742221693121696,-10.227606613756613,-17.871665740740735,-14.840185185185183,-14.883307407407404,-13.904668518518516
0CF7026A60,식사_그룹_0,일식-덮밥/돈가스,성수,아차산로,2019-12-04,3. 성장/성숙기,-0.08333333333333348,-0.3333333333333335,0,-0.08333333333333348,-0.3333333333333335,0.2503223933307259,-0.023829349246017095,0.43402780465280344,0.12928252103252014,2.891657852548793,0.9596629637664122,-0.9083749500416047,-0.03204871538205367,-0.28190797299130654,0.07541682753349455,0.5854250937584276,1.1036369703036346,0.32294985628318784,-1.0715882549215934,-3.048840727549061,-0.27565324038657124,0.8142280212196891,-0.5284899697399705,-2.607527678819345,-1.4635864655197963,-2.8916578525488035,-0.9596629637664051,0.922672693714361,-0.19770073945073996,2.7442016035432673,0.6143603471770156,-0.3103839526339527,0.14078263866597207,1.0832078155328162,1.5294174299340995
0D2FB82EB4,식사_그룹_1,한식-육류/고기,답십리,용답중앙,2018-01-09,3. 성장/성숙기,0.16666666666666652,0.33333333333333304,0,0.16666666666666652,0.33333333333333304,-1.2677439326689326,-0.6683413630746964,-0.32536113345279816,0.058272677539344286,-0.8028728169774659,2.4090192195531657,0.44594147927480776,-3.193601343601344,3.2951748110581427,1.1406855428355414,2.4635922719256023,2.774166807500144,-2.909533751200417,0.4194345361012033,-0.8762430892930899,-0.514116208482875,-1.4728226245642908,-0.05106698966698886,-0.9797816750650092,0.02860665630665693,0.8028728169774837,-2.4090192195531728,0.13062169704669557,1.5862250336250305,-0.09819220847554,-0.5044502431002442,1.8861048702215353,-0.14513934728934608,-0.2917567148067146,-0.930675758692427
0D30BE35C0,식사_그룹_1,한식-육류/고기,금남시장,장터길,2015-08-11,4. 장기/쇠퇴기,0.16666666666666696,0.3333333333333339,0,0.16666666666666696,0.3333333333333339,1.5862262814096146,1.1879277110443773,-0.6498438315604993,-1.605867817817817,-4.207042277731446,-4.738061267524774,-7.406140114473452,3.9978632478632505,0.44795023657523814,-0.8182710543877221,3.8397224147224165,-5.2821334154667525,3.566417699751033,1.284270167603501,-0.6965443081109746,-0.016963563563563877,1.4471513853013853,2.0706975809142456,-1.1105897240230571,0.09839499499499471,4.207042277731446,4.738061267524756,-1.8154136336969682,-1.2906954120787457,-0.6190982641565963,1.2898738905572236,1.4605378302461602,-1.6025831331331304,-0.05037597198430621,0.6874868034701347
0D5913A247,식사_그룹_1,한식-육류/고기,마장동,살곶이길,2009-10-30,4. 장기/쇠퇴기,0.4166666666666661,0.16666666666666607,0,0.4166666666666661,0.16666666666666607,-1.887211041436041,-1.967713486513487,-2.3205276080526076,-2.146307642357641,-11.1184478861429,-1.2002115256236188,-0.45808427475093083,3.2095238095238017,4.724017576534241,5.84340859140859,4.293559035225702,0.5428571428571445,-3.835474760474761,-3.7523809523809515,-0.7052382829382831,-0.5747269397269397,-1.3491072948822929,-1.05836043956044,-0.8208708765042099,-0.45664169164169177,11.118447886142903,1.2002115256236152,2.2119662244912277,4.813174109224111,1.7923277036943714,-0.7415805694305693,-1.550653786503787,-2.3084768564768545,-0.09470261440261396,-1.4027750749250751
0D76004886,식사_그룹_2,치킨,신금호,무수막길,2002-12-03,4. 장기/쇠퇴기,0.16666666666666607,-0.3333333333333339,0,0.16666666666666607,-0.3333333333333339,0.4160145456562123,0.4788724145057479,-2.139480399738733,-0.1439883796550463,3.2001086105038006,5.140867348265417,2.315276390276388,-26.31944721944722,7.046358212316548,7.153276542759876,-5.2222194472194445,25.32222777222777,2.906943056943057,0.9972194472194467,0.4398460666877334,0.09757111863778523,1.6010871381121365,0.582962913996246,2.184946674771675,-0.48370382143715496,-3.20010861050379,-5.140867348265417,-12.399623264364926,-6.084508632175297,0.8088979058312384,-4.51802700314367,1.8427502934586268,3.3893680998847664,0.1992028272694939,-0.47182325337325315
0D87E5D527,식사_그룹_0,햄버거,성수,성수이로,2017-12-29,3. 성장/성숙기,0.0,0.0,0,0.0,0.0,-0.42181661667494996,-0.1586396303562978,0.15775011936678673,0.02916860350193673,-1.5380001650772286,-0.20214039965779662,0.3040633373966628,0.9324161157494402,0.7356060842560845,0.48163953043953,-0.14748512248512213,0.7076409076409043,-0.15657821491155133,-1.640057023390355,-1.4345817559567546,-0.9355417196083877,-0.23974772822272783,0.12526776365109527,-1.3793469329719308,-0.7314031806698509,1.5380001650772357,0.20214039965779307,0.6214022347855677,0.37089396322729584,1.362086342153006,0.703601923351922,0.33327032628699316,0.18512513632513583,0.2653779269779246,-0.07011238986239121
0D98347CAA,식사_그룹_1,일식당,옥수,독서당로,2019-05-13,3. 성장/성숙기,-0.33333333333333304,0.0,0,-0.33333333333333304,0.0,0.6658949430032752,-0.44967962592962607,1.8461802001635337,1.3431335213835212,-11.154524993978768,-1.2196783544475451,-2.944840228173554,-3.825809142475819,-0.06359047600714263,0.5335341864008534,2.985166751833418,6.909676343009679,-0.040326523659857116,-3.0838672005338674,-0.34784739340572557,-0.6451281616281612,-0.8328496432913095,-1.1469426040259378,-2.17037517481684,-1.3517463185796537,11.154524993978754,1.219678354447538,1.8913151289984622,1.5935584319750973,-1.8994998348831693,-0.5284036957703648,0.19009141084141046,0.4506354144354141,0.7206808393975042,0.2010388517388506
0DA8A07267,비외식소매,인삼제품,성수,성덕정길,2017-05-17,3. 성장/성숙기,0.08333333333333215,-0.666666666666667,0,0.08333333333333215,-0.666666666666667,-10.854814322714324,-10.82876456876457,13.758112438487444,4.0460840326340275,-18.056944444444454,2.7777777777777644,-6.941666666666666,-8.333333333333334,-2.5657186896436883,-0.8860086247086247,19.441666666666677,0.0,-12.5,8.333333333333334,0.0,0.0,-5.747986580086581,-1.5838228438228439,0.0,0.0,18.056944444444444,13.888888888888886,-6.77884910922411,-2.5730071095571097,-3.374112287712288,-0.8571614219114218,18.99222366614867,16.24090372960373,-3.428855115255115,-3.558223193473194
0DABCC3BB8,식사_그룹_2,백반/가정식,금남시장,장터길,2009-03-11,4. 장기/쇠퇴기,1.0,1.6666666666666679,0,1.0,1.6666666666666679,0.28404634869634915,0.40265130156796847,-0.6931660682827347,0.4888723350890025,-12.239260044122299,-20.473199101053655,-1.259397327871234,-4.464647668262124,4.524728911703914,0.6441721311721338,0.8121542180779215,3.749250994431719,0.4472431097933107,0.715396673830405,-0.694164182897516,-0.3815600209766883,1.4728864749031434,0.5868216712383401,-1.8085133697800355,-1.7974035746535755,12.239260044122304,20.473199101053638,-1.3282374031207311,0.4704372075538785,-2.069197947039612,-0.9040274353107698,1.142463988822323,0.5300367430367432,-0.830846753005086,-0.04000035871702501
0DBD011FE1,비외식소매,축산물,마장동,고산자로,2002-07-23,4. 장기/쇠퇴기,0.0,-0.16666666666666785,0,0.0,-0.16666666666666785,1.9505795585212269,2.4620680779847444,0.6292445477695487,0.6894480284480284,-10.365587767321244,-1.5056049689365807,-30.955555555555556,-3.5111111111111057,-2.089155724580724,-3.169585079185076,29.36944444444444,-2.0444444444444514,1.5861111111111106,5.5555555555555545,-0.8921983838900502,-1.7704777687944353,10.660158843883845,14.356226173642842,-1.064425222733555,-3.7015587365754037,10.365587767321244,1.505604968936595,5.9983345798095815,7.397413691747026,-7.07157914304581,-8.432496049629384,-2.7981414210497544,-2.8614065851399175,-5.322817634684299,-4.969631752498419
0DE3499749,카페/디저트,카페,옥수,독서당로,2017-08-28,3. 성장/성숙기,0.08333333333333304,0.0,0,0.08333333333333304,0.0,-0.5502625637792313,-2.4207102595935908,0.09140274091107159,-1.069557633390966,-2.148485003577264,0.8203635590026543,-7.7916833416833455,-0.7243076409743026,0.5983353507186835,0.6945958533791861,2.9641401808068437,-0.6087253920587301,4.827543160876493,1.3330330330330344,0.17941078084411366,0.9063138744305412,-1.2457426572259909,-1.446075223858557,-0.510425011858346,0.5602200254366929,2.148485003577264,-0.8203635590026579,-0.696674679516347,-0.6140095001761665,-0.6788263354513333,0.8719355118855141,1.4863915090081754,1.138954696838029,1.3263908663492003,1.37833265504932
0DF01FA34B,식사_그룹_1,한식-육류/고기,왕십리,행당로,1999-01-27,4. 장기/쇠퇴기,0.16666666666666652,0.0,0,0.16666666666666652,0.0,0.6480674138840801,-0.08570322290322352,0.2916490972990964,-0.5432459187459191,0.13752856470539854,1.503083526270217,-3.7627067793734383,0.2619047619047663,1.2490419104835748,0.9284550150050155,3.8915898332564964,0.6691641691641763,-0.12888305388305454,-0.9310689310689302,-0.16995957510957638,-1.1588872070872078,-0.8115490190323538,0.6992202197535544,-1.8519148384315063,-0.7787472138805462,-0.13752856470539143,-1.503083526270217,-1.4723394113227464,0.1745792000792008,-0.5799053083636405,0.7098261123761098,1.7891524277107607,0.19931226276226255,0.9077573028823043,-0.14480924735924816
0E0486902E,식사_그룹_2,한식-단품요리일반,성수,성덕정,2019-04-18,3. 성장/성숙기,0.0,0.0,0,0.0,0.0,0.21667340612340347,-0.7602046985213669,0.23750729141562488,0.5296509047009046,-3.1611475338933417,-1.9179521788940601,-7.00308073641407,-8.325890775890784,-0.8659611765028432,-0.009855375872042771,7.52289166455833,7.273709623709621,-0.5198109281442633,1.0521811521811557,-2.1017920693837375,-3.1094386850553537,1.3147417586250914,0.4685295901795907,-0.34985197392697387,-1.3485361562528233,3.1611475338933275,1.917952178894069,0.520058974483975,0.6846801262967928,2.264345750654085,2.5385151489818156,-1.534398382190049,-0.12406197471197489,0.298676420701419,1.1307211202544458
0E15C8A398,식사_그룹_2,한식-단품요리일반,성수,성수이로,2013-10-28,4. 장기/쇠퇴기,2.583333333333333,0.0,0,2.583333333333333,0.0,1.3780809404256944,0.06314458076742291,0.47968710699741113,-0.07739261563867572,-16.377317484136647,0.0,0.5644732652649864,0.0,-0.4606455968417187,-0.7422054231976669,1.244359507727351,0.0,-1.8088327729923357,0.0,-0.13291878165816584,0.04067580746370503,1.2283470130280474,0.8290880221834236,-1.6563421325312415,0.24060064062242148,16.37731748413664,0.0,0.06321238276631735,-0.11436091571971208,-1.4468910515684676,0.2255722391507362,-0.17754672723814535,-0.4995627736789434,0.7250168466202673,0.0344404380472767
0E1F126D2B,식사_그룹_1,양식,성수,성수이로,2023-09-21,1. 초기 안정화,-1.5833333333333335,0.16666666666666696,0,-1.5833333333333335,0.16666666666666696,-12.957181239106237,0.05673915488915515,1.2284177594927597,0.2476584750084747,-21.869573151234874,-13.465020469198315,35.581549131549124,1.4574795408128693,-0.8799074949991618,-0.03275564730564734,-17.188891977782752,0.020468003801336287,1.5428670845337509,-1.47794754461421,19.069623968832307,-0.5114150714650663,-5.1638449235865895,0.011405929922596592,0.9096352571935906,-0.21347622009289147,44.02824300702884,13.465020469198308,0.43743443969277296,0.08720369318702614,-1.6555062339228979,0.09762224428891031,-2.346518298093298,-0.08362866907866917,-3.8663473295973354,0.3406461106461123
0E2AE2C4F1,식사_그룹_2,백반/가정식,한양대,마조로,2016-08-23,4. 장기/쇠퇴기,0.16666666666666652,0.3333333333333335,0,0.16666666666666652,0.3333333333333335,-0.09059348772955977,-0.04523723723723716,0.8458782217581646,0.10064514514514489,0.009741638508202755,-2.940235942600232,-2.7079980746647365,-6.603850670517346,-0.3628601056404829,0.02372564230897567,3.3997056330389697,3.82206725540059,-0.6917075583742252,2.781783415116748,0.6434062077004796,0.30585740740740874,-0.4769861743223802,-0.2722802802802802,-2.497860616396707,-1.8348697530864229,-0.009741638508188544,2.940235942600239,1.2022206787622451,-0.2195807474140814,0.4771528842639903,1.2196718051384714,-0.1372993701201951,0.02614089089089089,0.3969417617244442,0.6959271271271268
0E33FFCD65,식사_그룹_0,분식,행당,행당로,2021-06-17,3. 성장/성숙기,0.08333333333333348,0.3333333333333335,0,0.08333333333333348,0.3333333333333335,-1.6923542694292735,-0.6981548285048298,1.0953537190203857,0.508974125874122,-8.340129634145486,-0.742513812784031,-1.9134175050841726,-4.149966699966701,0.27550883319216624,0.22488576423576312,1.8722174888841465,4.283216783216787,0.04120001620001679,-0.13325008325008358,-0.6808073365406688,0.022609390609391156,-0.20021064813564848,-0.8347789044289069,0.12462013035346331,-0.23924275724275823,8.340129634145484,0.7425138127840114,1.4212341642341633,-0.04244065934066121,0.6871808536891848,-0.1750901098901103,-0.5238546315379669,0.7913646520146536,-0.5066708148458154,0.4418733266733277
0E46A72EBB,식사_그룹_2,한식-단품요리일반,금남시장,장터길,2020-10-07,3. 성장/성숙기,0.0,0.0,0,0.0,0.0,-0.9409330886830887,-1.7250049836049879,0.010500319483654152,-0.35468225878225823,-0.8121084674813304,-0.8144643499102528,-0.2596669680003032,-2.392034892034893,0.1783430279763607,1.0819732207898873,0.5514833848167484,2.707468190801521,-0.29181641681641723,-0.31543329876663195,-0.1802561127644462,-0.6274613528113528,-0.18438146163146385,-0.281662273062274,-0.04806848222681559,-0.3704055783889122,0.8121084674813233,0.8144643499102528,1.0526862270362258,1.582649203415869,0.4180873555123563,0.6707787605787594,-0.29594192057525337,0.17309375094375135,-0.01003586412752977,-0.14927848907848773
0E47B24887,카페/디저트,카페,금남시장,독서당로,2022-12-16,2. 죽음의 계곡,0.25,0.0,0,0.25,0.0,-0.6314489696573027,-1.8810803983470663,1.8534006034839372,0.8231714907214887,-13.616715271190952,-3.2492714723684273,1.1811454228120866,0.23176509843176518,-0.5261661105661104,0.2742392000392,-0.3331127081127008,2.104154154154152,-0.8480327146993818,-2.33591925258592,1.3185986299486299,1.0094939927106594,-1.747534967659968,-0.4146734140734134,-0.4188151551651558,0.7487416821916817,13.616715271190941,3.2492714723684344,0.12054988713321979,0.6195165352998684,-1.3447003204086538,-0.027824003457336488,-0.3205760445093775,0.3895894304560983,1.6966924474007818,-1.54117451554119
0E559E84F4,식사_그룹_1,한식-육류/고기,한양대,마조로,2016-04-01,4. 장기/쇠퇴기,0.08333333333333304,0.0,0,0.08333333333333304,0.0,-2.472139068247402,-0.34972609969276647,-0.11774982199148898,-0.12414347377680635,-7.213417521212492,-8.285224546222636,1.4949756866423485,-2.0062437562437623,0.42983280611613983,-0.0694706314706317,-0.6773644440311131,5.791391941391943,-0.8176112426112425,-3.785148185148185,-2.258895171178505,-0.7476593543760224,-2.6229232351482334,-0.8207746208079527,3.133892462842457,-1.6792423725257137,7.213417521212506,8.28522454622265,1.9029165571582238,-0.248506665539999,3.6229480756980763,3.1679942903442964,-0.16214133009133014,-0.043512681512681506,-1.4557412751579406,0.9150416093582763
0E5900ADFC,주점/유흥,호프/맥주,성수,성덕정길,2020-04-21,3. 성장/성숙기,0.08333333333333393,0.0,0,0.08333333333333393,0.0,-4.390512935337934,-1.4842360456860453,0.8976542367125697,-0.7679711907378595,3.59125380418849,5.808217089720799,5.589285714285715,16.289682539682545,-4.374343820493821,-1.6903694596194594,-5.6869047619047635,-15.62936507936508,0.09761904761905171,-0.6603174603174544,-0.8233072921572921,-0.47762578215911544,-4.9416897635314285,-2.123581012131016,-1.4364450759284098,-1.7393915015248345,-3.5912538041885114,-5.808217089720799,20.40998854593022,8.049889989323326,-0.4241765526432175,1.7701186506186524,-2.637313349496684,-0.8612817920317921,-2.2798539930539934,-0.6755518560518565
0E614A7B1A,카페/디저트,카페,성수,성덕정길,2022-09-27,2. 죽음의 계곡,-0.16666666666666696,0.16666666666666607,0,-0.16666666666666696,0.16666666666666607,3.0610494099996437,0.5311827615494273,0.6573416143407131,-0.26152587457587373,-12.661720798572738,-2.694475514709687,-1.011995328661996,-3.93341675008341,-1.029141180941214,-0.32800864022530707,-1.2391808475141843,5.034200867534196,2.251176176176177,-1.1007841174507842,-0.6510231143844702,-0.609237414254082,1.3989877750041408,-0.42103251806585185,-2.6638465702914935,-1.431530593180593,12.661720798572745,2.6944755147096657,-0.5729306036103967,-0.8432746302246317,-1.8164027534943656,0.6571797150297165,-0.38709613900352036,-0.07415826194159525,2.0030615623809673,2.78040545588879
0E7F1F5130,카페/디저트,카페,한양대,마조로,2020-04-21,3. 성장/성숙기,0.08333333333333348,0.16666666666666696,0,0.08333333333333348,0.16666666666666696,0.03806394211394215,0.03777984192984141,0.054581864765197885,-0.05090402978736375,1.3928496701304631,-3.8432948908531337,0.42460169126835723,2.2572096905430215,0.18591784945951623,0.1208001115001115,-0.28514313514313727,-2.0053944387277696,-0.13945855612522173,-0.2518152518152519,-1.2090748480081785,-1.2114802200135557,-0.03863890102223455,0.013386859236859117,-1.661259180659183,-0.5814369395702741,-1.3928496701304596,3.843294890853116,-0.11446529964863261,-0.029446017229351362,0.5534455318705316,0.42669598606265247,0.4721406919323585,0.27975003905003915,1.7192883491966846,0.9948543688210361
0E8F0CC5D8,식사_그룹_2,한식-단품요리일반,금남시장,독서당로,2019-06-17,3. 성장/성숙기,0.08333333333333304,-0.16666666666666652,0,0.08333333333333304,-0.16666666666666652,-1.539847111428248,-0.8743234507945132,1.414792004120649,0.49221210538815185,1.8908972719718768,1.5489788174381651,-1.8584283167616498,-1.9450784117450794,0.6504146538286255,-0.41757981850776327,1.6323615823615683,0.5106106106106125,0.2260667344000673,1.4344678011344678,-1.849706373721045,-0.1660701857408453,-1.085015554951383,0.6245458507175101,-1.168409647289188,0.09661520540762059,-1.8908972719718804,-1.5489788174381687,0.8471416404477283,0.9815736364614605,0.547535574630885,0.9148451259211718,1.147157954572326,-1.2537641078261847,1.035936859789654,-0.3980543610266203
0E8F0F8410,비외식소매,축산물,마장동,고산자로,2019-05-30,3. 성장/성숙기,-0.08333333333333304,0.16666666666666607,0,-0.08333333333333304,0.16666666666666607,0.0,0.0,0.0,0.0,4.166666666666667,-16.666666666666668,0.0,0.0,53.383333333333326,-17.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.166666666666664,33.333333333333336,0.0,0.0,0.0,0.0,-53.38333333333333,17.299999999999997,0.0,0.0
0EE4BD7D7A,카페/디저트,카페,성수,아차산로,2017-08-24,3. 성장/성숙기,0.08333333333333304,0.16666666666666607,1,0.08333333333333304,0.16666666666666607,-1.0478147716147728,-0.6076783725283743,-1.349014182305849,-0.233756045289379,-8.537593820419005,1.8265548583387101,-2.5678110844777464,9.416386266386262,1.7924739802739804,0.900597074497075,3.979067079067079,-2.7929523096189754,-1.4112559945893253,-6.623433956767283,-5.615589973181642,-1.7607843074176373,2.343079158545825,0.5375152023652028,1.0657195233111931,-0.043579063612396496,8.537593820419005,-1.8265548583387101,0.8626336125919449,0.33210802697469344,3.0444270586103936,0.840025426442093,1.8234213106213106,0.8479221740221732,-2.919335716852384,-0.8123701154534508
0EED6D3006,식사_그룹_2,백반/가정식,성수,성덕정,2023-08-16,1. 초기 안정화,-1.041666666666666,-0.666666666666667,0,-1.041666666666666,-0.666666666666667,-2.743841020241021,0.013004896671563682,-0.5943093292426624,1.957611050877718,-47.85540188183998,-8.37528282880654,22.75714404881071,-4.659526192859516,3.96188658986992,-0.6875740806407471,-3.4749890461253337,6.163096429763094,-5.137500595833927,-1.5035702369035704,-9.831346775996774,0.8965686938020272,-6.475008581941914,-3.099696750030084,7.935107784424453,0.43509113785780507,54.87739278696717,8.375282828806547,0.802721304321306,3.591564331631,5.555660270693602,-4.822717972151306,3.102766558116558,1.7822918086918085,1.8697178880178882,-0.0661431167097839
0F0676C7F0,비외식소매,농산물,금남시장,독서당로,2023-01-10,2. 죽음의 계곡,0.4166666666666661,-0.33333333333333304,0,0.4166666666666661,-0.33333333333333304,-1.762588938034697,-0.31480280908614233,2.8845571297158603,-1.3045726298392957,-45.367070303801526,12.897532269328234,-0.46666666666666856,-2.7833333333333314,7.419741934119077,1.195100615150615,0.0,0.0,0.4666666666666667,2.783333333333333,0.45592441043498955,-0.6058744411411077,-2.0313865919687792,-0.19701486939820256,0.8367340013850992,-0.7932932246932247,45.367070303801526,-12.897532269328238,5.106746138882814,-1.7214623961957294,-3.523502149084884,0.26666987513654217,-5.230550734748242,3.0068357367857423,-4.155675200701248,0.46841414328081
